settlement_id,auth_id,merchant_id,settled_amount,settled_ts,settled_date,currency
s428,428,58,33.28,2026-08-03 08:13:00,2026-08-03,USD
s429,429,15,13.31,2026-08-02 21:42:00,2026-08-02,USD
s430,430,32,50.15,2026-08-03 18:55:00,2026-08-03,USD
s431,431,18,9.88,2026-08-03 16:51:00,2026-08-03,USD
s432,432,28,22.13,2026-08-04 03:44:00,2026-08-04,USD
s433,433,34,24.14,2026-08-03 05:35:00,2026-08-03,USD
s434,434,17,5.12,2026-08-03 22:48:00,2026-08-03,USD
s435,435,24,20.45,2026-08-03 03:46:00,2026-08-03,USD
s436,436,18,68.4,2026-08-04 00:11:00,2026-08-04,USD
s437,437,27,25.6,2026-08-04 08:35:00,2026-08-04,USD
s438,438,55,29.2,2026-08-03 14:47:00,2026-08-03,USD
s440,440,8,11.97,2026-08-03 09:22:00,2026-08-03,USD
s441,441,21,40.1,2026-08-03 20:09:00,2026-08-03,USD
s442,442,56,17.39,2026-08-02 07:20:00,2026-08-02,USD
s443,443,21,77.66,2026-08-04 23:37:00,2026-08-04,USD
s444,444,34,83.64,2026-08-03 06:10:00,2026-08-03,USD
s445,445,26,107.46,2026-08-02 19:09:00,2026-08-02,USD
s446,446,6,197.81,2026-08-03 04:33:00,2026-08-03,USD
s447,447,54,1.76,2026-08-03 04:44:00,2026-08-03,USD
s448,448,35,8.53,2026-08-03 11:30:00,2026-08-03,USD
s449,449,35,15.44,2026-08-03 16:52:00,2026-08-03,USD
s450,450,49,53.96,2026-08-03 09:00:00,2026-08-03,USD
s451,451,50,9.49,2026-08-03 12:15:00,2026-08-03,USD
s452,452,11,75.17,2026-08-03 09:41:00,2026-08-03,USD
s453,453,48,25.45,2026-08-02 19:28:00,2026-08-02,USD
s454,454,18,45.12,2026-08-03 03:18:00,2026-08-03,USD
s455,455,18,12.25,2026-08-03 13:19:00,2026-08-03,USD
s456,456,51,22.5,2026-08-02 12:04:00,2026-08-02,USD
s458,458,50,42.05,2026-08-03 16:42:00,2026-08-03,USD
s459,459,14,21.51,2026-08-02 08:30:00,2026-08-02,USD
s460,460,41,15.09,2026-08-03 05:50:00,2026-08-03,USD
s461,461,18,30.46,2026-08-04 11:49:00,2026-08-04,USD
s462,462,6,11.29,2026-08-04 01:22:00,2026-08-04,USD
s463,463,42,10.85,2026-08-09 14:46:00,2026-08-09,USD
s464,464,13,7.26,2026-08-03 17:18:00,2026-08-03,USD
s465,465,35,35.71,2026-08-03 02:33:00,2026-08-03,USD
s467,467,41,25.39,2026-08-03 21:34:00,2026-08-03,USD
s468,468,53,23.84,2026-08-03 03:06:00,2026-08-03,USD
s470,470,7,28.72,2026-08-03 01:23:00,2026-08-03,USD
s471,471,15,29.26,2026-08-02 11:35:00,2026-08-02,USD
s472,472,48,78.14,2026-08-03 09:04:00,2026-08-03,USD
s473,473,14,51.54,2026-08-03 17:47:00,2026-08-03,USD
s474,474,36,9.54,2026-08-04 03:10:00,2026-08-04,USD
s475,475,51,15.06,2026-08-03 10:35:00,2026-08-03,USD
s476,476,21,71.64,2026-08-03 12:49:00,2026-08-03,USD
s478,478,3,19.01,2026-08-04 17:32:00,2026-08-04,USD
s479,479,36,44.31,2026-08-02 18:15:00,2026-08-02,USD
s480,480,15,20.06,2026-08-04 15:11:00,2026-08-04,USD
s481,481,32,55.79,2026-08-02 02:49:00,2026-08-02,USD
s482,482,4,77.02,2026-08-05 23:41:00,2026-08-05,USD
s483,483,55,28.78,2026-08-02 10:32:00,2026-08-02,USD
s484,484,45,53.05,2026-08-03 12:09:00,2026-08-03,USD
s485,485,9,6.81,2026-08-02 22:08:00,2026-08-02,USD
s486,486,49,8.06,2026-08-03 07:04:00,2026-08-03,USD
s487,487,18,64.6,2026-08-03 06:20:00,2026-08-03,USD
s488,488,23,27.61,2026-08-11 19:09:00,2026-08-11,USD
s489,489,29,11.7,2026-08-03 09:00:00,2026-08-03,USD
s490,490,22,40.53,2026-08-04 06:34:00,2026-08-04,USD
s491,491,34,57.78,2026-08-02 08:10:00,2026-08-02,USD
s492,492,4,5.04,2026-08-06 12:42:00,2026-08-06,USD
s493,493,18,19.26,2026-08-03 10:31:00,2026-08-03,USD
s494,494,56,28.92,2026-08-04 07:59:00,2026-08-04,USD
s495,495,34,16.31,2026-08-03 07:32:00,2026-08-03,USD
s496,496,18,124.38,2026-08-03 12:42:00,2026-08-03,USD
s497,497,9,10.51,2026-08-03 19:21:00,2026-08-03,USD
s498,498,29,26.63,2026-08-03 09:44:00,2026-08-03,USD
s499,499,46,7.49,2026-08-02 05:20:00,2026-08-02,USD
s500,500,54,19.58,2026-08-02 00:48:00,2026-08-02,USD
s501,501,40,54.29,2026-08-04 02:44:00,2026-08-04,USD
s502,502,50,10.26,2026-08-03 15:30:00,2026-08-03,USD
s503,503,9,14.8,2026-08-03 06:04:00,2026-08-03,USD
s504,504,12,74.54,2026-08-03 19:47:00,2026-08-03,USD
s505,505,53,18.75,2026-08-03 16:06:00,2026-08-03,USD
s506,506,29,6.4,2026-08-04 16:48:00,2026-08-04,USD
s507,507,41,10.94,2026-08-03 22:33:00,2026-08-03,USD
s508,508,58,18.75,2026-08-05 12:26:00,2026-08-05,USD
s509,509,21,22.37,2026-08-03 22:46:00,2026-08-03,USD
s510,510,8,30.76,2026-08-03 12:35:00,2026-08-03,USD
s511,511,25,3.4,2026-08-04 13:19:00,2026-08-04,USD
s512,512,20,15.99,2026-08-03 15:54:00,2026-08-03,USD
s513,513,32,11.81,2026-08-03 14:05:00,2026-08-03,USD
s514,514,39,35.52,2026-08-04 01:11:00,2026-08-04,USD
s515,515,10,11.96,2026-08-03 02:03:00,2026-08-03,USD
s516,516,7,20.99,2026-08-04 14:47:00,2026-08-04,USD
s517,517,38,8.82,2026-08-04 17:04:00,2026-08-04,USD
s518,518,19,27.51,2026-08-03 19:03:00,2026-08-03,USD
s519,519,7,11.59,2026-08-04 19:54:00,2026-08-04,USD
s520,520,21,9.93,2026-08-03 15:51:00,2026-08-03,USD
s521,521,12,53.09,2026-08-03 23:54:00,2026-08-03,USD
s522,522,14,24.12,2026-08-04 02:19:00,2026-08-04,USD
s523,523,20,24.91,2026-08-03 05:12:00,2026-08-03,USD
s524,524,22,32.3,2026-08-03 14:50:00,2026-08-03,USD
s525,525,53,14.64,2026-08-03 06:36:00,2026-08-03,USD
s526,526,44,16.49,2026-08-03 09:45:00,2026-08-03,USD
s527,527,55,21.9,2026-08-03 06:33:00,2026-08-03,USD
s528,528,20,10.67,2026-08-03 16:09:00,2026-08-03,USD
s529,529,13,15.21,2026-08-04 16:43:00,2026-08-04,USD
s530,530,9,6.79,2026-08-04 10:29:00,2026-08-04,USD
s531,531,57,6.71,2026-08-03 10:12:00,2026-08-03,USD
s532,532,13,12.13,2026-08-03 19:35:00,2026-08-03,USD
s533,533,33,7.69,2026-08-04 18:15:00,2026-08-04,USD
s534,534,11,4.43,2026-08-02 03:24:00,2026-08-02,USD
s535,535,4,8.32,2026-08-05 19:22:00,2026-08-05,USD
s536,536,20,17.23,2026-08-04 18:08:00,2026-08-04,USD
s537,537,6,26.9,2026-08-03 11:25:00,2026-08-03,USD
s539,539,31,7.8,2026-08-03 12:52:00,2026-08-03,USD
s540,540,46,21.78,2026-08-03 07:39:00,2026-08-03,USD
s541,541,16,188.12,2026-08-04 13:36:00,2026-08-04,USD
s542,542,51,10.73,2026-08-03 03:37:00,2026-08-03,USD
s543,543,21,17.8,2026-08-03 10:31:00,2026-08-03,USD
s544,544,42,32.2,2026-08-05 21:09:00,2026-08-05,USD
s545,545,29,31.86,2026-08-06 18:50:00,2026-08-06,USD
s546,546,59,47.71,2026-08-04 17:03:00,2026-08-04,USD
s547,547,1,63.63,2026-08-03 22:37:00,2026-08-03,USD
s548,548,26,46.54,2026-08-04 04:12:00,2026-08-04,USD
s549,549,36,2.32,2026-08-04 00:04:00,2026-08-04,USD
s550,550,42,22.94,2026-08-04 22:38:00,2026-08-04,USD
s551,551,60,25.17,2026-08-04 05:27:00,2026-08-04,USD
s552,552,39,84.65,2026-08-04 18:30:00,2026-08-04,USD
s553,553,46,18.16,2026-08-04 14:33:00,2026-08-04,USD
s554,554,6,26.91,2026-08-08 21:40:00,2026-08-08,USD
s555,555,35,46.48,2026-08-04 18:46:00,2026-08-04,USD
s557,557,60,30.47,2026-08-04 21:18:00,2026-08-04,USD
s558,558,52,28.66,2026-08-04 00:47:00,2026-08-04,USD
s559,559,8,175.21,2026-08-05 22:15:00,2026-08-05,USD
s560,560,32,8.65,2026-08-04 15:48:00,2026-08-04,USD
s561,561,27,42.43,2026-08-06 20:16:00,2026-08-06,USD
s562,562,49,21.4,2026-08-05 08:09:00,2026-08-05,USD
s563,563,34,113.67,2026-08-03 13:39:00,2026-08-03,USD
s564,564,59,15.25,2026-08-04 14:49:00,2026-08-04,USD
s565,565,44,104.33,2026-08-05 10:35:00,2026-08-05,USD
s566,566,1,167.61,2026-08-05 07:46:00,2026-08-05,USD
s567,567,19,29.83,2026-08-05 02:54:00,2026-08-05,USD
s568,568,39,4.65,2026-08-06 08:18:00,2026-08-06,USD
s569,569,30,44.9,2026-08-06 08:10:00,2026-08-06,USD
s570,570,50,18.15,2026-08-04 06:39:00,2026-08-04,USD
s571,571,26,9.23,2026-08-04 14:45:00,2026-08-04,USD
s572,572,17,28.42,2026-08-04 01:42:00,2026-08-04,USD
s573,573,25,7.15,2026-08-07 15:27:00,2026-08-07,USD
s574,574,26,89.53,2026-08-04 10:43:00,2026-08-04,USD
s575,575,20,16.16,2026-08-08 14:48:00,2026-08-08,USD
s576,576,50,7.35,2026-08-04 03:40:00,2026-08-04,USD
s577,577,45,19.35,2026-08-03 23:37:00,2026-08-03,USD
s578,578,16,23.38,2026-08-06 00:02:00,2026-08-06,USD
s579,579,22,102.03,2026-08-04 01:47:00,2026-08-04,USD
s580,580,10,24.11,2026-08-03 20:03:00,2026-08-03,USD
s581,581,58,5.8,2026-08-05 03:31:00,2026-08-05,USD
s582,582,39,19.97,2026-08-10 10:07:00,2026-08-10,USD
s583,583,44,33.73,2026-08-03 04:48:00,2026-08-03,USD
s584,584,27,10.88,2026-08-03 20:39:00,2026-08-03,USD
s585,585,25,10.82,2026-08-06 22:51:00,2026-08-06,USD
s586,586,51,113.68,2026-08-04 05:39:00,2026-08-04,USD
s587,587,45,28.85,2026-08-04 03:33:00,2026-08-04,USD
s588,588,7,110.29,2026-08-04 08:03:00,2026-08-04,USD
s589,589,13,12.15,2026-08-07 20:23:00,2026-08-07,USD
s590,590,19,13.48,2026-08-03 05:50:00,2026-08-03,USD
s591,591,2,33.46,2026-08-04 07:49:00,2026-08-04,USD
s592,592,8,18.22,2026-08-06 15:37:00,2026-08-06,USD
s593,593,32,7.02,2026-08-04 23:12:00,2026-08-04,USD
s594,594,41,18.19,2026-08-03 03:54:00,2026-08-03,USD
s595,595,30,22.71,2026-08-04 18:35:00,2026-08-04,USD
s596,596,55,11.71,2026-08-04 08:00:00,2026-08-04,USD
s597,597,47,10.27,2026-08-06 18:57:00,2026-08-06,USD
s598,598,1,21.48,2026-08-04 14:31:00,2026-08-04,USD
s599,599,16,40.55,2026-08-04 00:30:00,2026-08-04,USD
s600,600,43,8.89,2026-08-04 22:25:00,2026-08-04,USD
s601,601,12,69.92,2026-08-04 16:02:00,2026-08-04,USD
s602,602,19,20.97,2026-08-05 19:56:00,2026-08-05,USD
s603,603,22,34.98,2026-08-04 19:02:00,2026-08-04,USD
s604,604,24,19.11,2026-08-04 07:34:00,2026-08-04,USD
s605,605,8,82.49,2026-08-04 08:32:00,2026-08-04,USD
s606,606,44,21.63,2026-08-04 15:45:00,2026-08-04,USD
s607,607,35,44.23,2026-08-04 06:57:00,2026-08-04,USD
s608,608,57,22.86,2026-08-04 15:09:00,2026-08-04,USD
s609,609,56,6.73,2026-08-04 23:41:00,2026-08-04,USD
s610,610,2,24.36,2026-08-04 15:37:00,2026-08-04,USD
s611,611,43,201.34,2026-08-06 05:50:00,2026-08-06,USD
s612,612,17,12.53,2026-08-04 19:59:00,2026-08-04,USD
s613,613,11,54.28,2026-08-03 18:08:00,2026-08-03,USD
s614,614,29,21.83,2026-08-04 14:34:00,2026-08-04,USD
s615,615,11,25.25,2026-08-03 10:09:00,2026-08-03,USD
s616,616,1,145.73,2026-08-04 18:42:00,2026-08-04,USD
s617,617,10,134.82,2026-08-04 04:43:00,2026-08-04,USD
s618,618,36,36.53,2026-08-04 08:12:00,2026-08-04,USD
s619,619,2,115.54,2026-08-07 12:09:00,2026-08-07,USD
s620,620,46,56.61,2026-08-04 17:05:00,2026-08-04,USD
s621,621,14,20.79,2026-08-05 23:57:00,2026-08-05,USD
s622,622,27,8.92,2026-08-10 02:59:00,2026-08-10,USD
s623,623,38,37.86,2026-08-04 06:11:00,2026-08-04,USD
s624,624,54,15.8,2026-08-04 07:01:00,2026-08-04,USD
s625,625,51,25.61,2026-08-05 00:07:00,2026-08-05,USD
s626,626,49,32.72,2026-08-04 08:10:00,2026-08-04,USD
s627,627,38,4.05,2026-08-04 20:58:00,2026-08-04,USD
s628,628,23,9.17,2026-08-04 19:48:00,2026-08-04,USD
s629,629,11,41.64,2026-08-05 17:37:00,2026-08-05,USD
s630,630,23,30.28,2026-08-04 04:32:00,2026-08-04,USD
s631,631,15,32.85,2026-08-05 13:29:00,2026-08-05,USD
s632,632,59,120.6,2026-08-06 05:45:00,2026-08-06,USD
s633,633,20,12.01,2026-08-04 02:01:00,2026-08-04,USD
s634,634,50,23.51,2026-08-04 15:07:00,2026-08-04,USD
s635,635,59,19.25,2026-08-03 18:57:00,2026-08-03,USD
s636,636,13,16.21,2026-08-04 11:10:00,2026-08-04,USD
s637,637,55,24.62,2026-08-05 16:13:00,2026-08-05,USD
s638,638,46,12.26,2026-08-04 11:44:00,2026-08-04,USD
s639,639,38,6.53,2026-08-04 16:14:00,2026-08-04,USD
s640,640,27,48.59,2026-08-04 19:47:00,2026-08-04,USD
s641,641,20,178.19,2026-08-06 02:57:00,2026-08-06,USD
s642,642,54,55.7,2026-08-03 12:25:00,2026-08-03,USD
s643,643,45,12.9,2026-08-04 03:14:00,2026-08-04,USD
s644,644,54,8.75,2026-08-05 11:30:00,2026-08-05,USD
s645,645,43,32.06,2026-08-04 08:31:00,2026-08-04,USD
s646,646,32,81.34,2026-08-04 19:39:00,2026-08-04,USD
s647,647,7,77.85,2026-08-04 15:32:00,2026-08-04,USD
s648,648,17,15.57,2026-08-03 03:24:00,2026-08-03,USD
s649,649,29,18.6,2026-08-04 22:10:00,2026-08-04,USD
s650,650,32,20.37,2026-08-04 15:35:00,2026-08-04,USD
s651,651,55,10.04,2026-08-04 18:02:00,2026-08-04,USD
s652,652,9,24.54,2026-08-04 03:27:00,2026-08-04,USD
s653,653,23,89.26,2026-08-04 22:04:00,2026-08-04,USD
s655,655,43,125.87,2026-08-04 12:36:00,2026-08-04,USD
s656,656,25,25.34,2026-08-04 05:39:00,2026-08-04,USD
s657,657,20,20.26,2026-08-04 01:19:00,2026-08-04,USD
s658,658,37,28.25,2026-08-03 08:04:00,2026-08-03,USD
s659,659,37,71.41,2026-08-05 13:42:00,2026-08-05,USD
s660,660,35,15.0,2026-08-04 20:45:00,2026-08-04,USD
s661,661,34,41.47,2026-08-04 18:46:00,2026-08-04,USD
s662,662,41,12.58,2026-08-05 13:26:00,2026-08-05,USD
s663,663,21,110.83,2026-08-05 12:15:00,2026-08-05,USD
s664,664,8,56.3,2026-08-06 05:17:00,2026-08-06,USD
s665,665,9,11.43,2026-08-03 10:38:00,2026-08-03,USD
s666,666,20,19.58,2026-08-05 07:07:00,2026-08-05,USD
s667,667,37,29.91,2026-08-04 10:21:00,2026-08-04,USD
s668,668,54,30.37,2026-08-03 06:17:00,2026-08-03,USD
s669,669,29,12.24,2026-08-07 17:27:00,2026-08-07,USD
s670,670,31,11.66,2026-08-04 22:58:00,2026-08-04,USD
s671,671,51,34.98,2026-08-04 17:55:00,2026-08-04,USD
s672,672,16,71.41,2026-08-05 09:13:00,2026-08-05,USD
s674,674,56,23.36,2026-08-03 22:16:00,2026-08-03,USD
s675,675,33,7.72,2026-08-05 20:41:00,2026-08-05,USD
s676,676,12,64.17,2026-08-04 03:10:00,2026-08-04,USD
s677,677,16,79.0,2026-08-04 14:30:00,2026-08-04,USD
s678,678,56,40.09,2026-08-04 13:23:00,2026-08-04,USD
s679,679,12,22.23,2026-08-07 02:29:00,2026-08-07,USD
s680,680,13,2.05,2026-08-04 11:10:00,2026-08-04,USD
s681,681,37,8.42,2026-08-04 09:47:00,2026-08-04,USD
s682,682,32,21.02,2026-08-04 13:11:00,2026-08-04,USD
s684,684,9,20.07,2026-08-03 01:21:00,2026-08-03,USD
s685,685,60,9.02,2026-08-08 18:11:00,2026-08-08,USD
s686,686,17,4.04,2026-08-05 04:16:00,2026-08-05,USD
s687,687,8,28.12,2026-08-06 19:53:00,2026-08-06,USD
s688,688,49,95.96,2026-08-04 17:54:00,2026-08-04,USD
s689,689,60,79.37,2026-08-04 08:10:00,2026-08-04,USD
s690,690,46,22.47,2026-08-05 14:31:00,2026-08-05,USD
s691,691,8,57.94,2026-08-06 18:00:00,2026-08-06,USD
s692,692,34,56.78,2026-08-03 00:18:00,2026-08-03,USD
s694,694,30,109.91,2026-08-04 20:39:00,2026-08-04,USD
s695,695,29,10.75,2026-08-03 10:51:00,2026-08-03,USD
s696,696,4,25.35,2026-08-04 02:01:00,2026-08-04,USD
s697,697,55,11.74,2026-08-04 09:31:00,2026-08-04,USD
s698,698,52,20.03,2026-08-03 16:12:00,2026-08-03,USD
s699,699,32,29.93,2026-08-05 19:11:00,2026-08-05,USD
s700,700,28,30.64,2026-08-04 15:33:00,2026-08-04,USD
s701,701,41,31.44,2026-08-04 04:43:00,2026-08-04,USD
s702,702,58,16.28,2026-08-03 16:06:00,2026-08-03,USD
s703,703,33,21.58,2026-08-04 16:01:00,2026-08-04,USD
s704,704,8,58.78,2026-08-06 10:37:00,2026-08-06,USD
s705,705,47,19.87,2026-08-06 06:11:00,2026-08-06,USD
s706,706,6,64.28,2026-08-03 00:10:00,2026-08-03,USD
s707,707,42,30.63,2026-08-04 22:43:00,2026-08-04,USD
s709,709,8,144.09,2026-08-03 13:53:00,2026-08-03,USD
s710,710,41,81.33,2026-08-04 03:10:00,2026-08-04,USD
s711,711,58,4.77,2026-08-04 09:36:00,2026-08-04,USD
s713,713,26,10.48,2026-08-04 18:20:00,2026-08-04,USD
s714,714,36,23.09,2026-08-03 23:12:00,2026-08-03,USD
s715,715,31,17.38,2026-08-07 04:56:00,2026-08-07,USD
s716,716,19,43.15,2026-08-08 19:13:00,2026-08-08,USD
s717,717,19,33.86,2026-08-04 13:31:00,2026-08-04,USD
s718,718,20,9.74,2026-08-04 16:02:00,2026-08-04,USD
s719,719,52,10.51,2026-08-04 11:49:00,2026-08-04,USD
s720,720,3,61.0,2026-08-05 14:53:00,2026-08-05,USD
s721,721,49,53.71,2026-08-04 06:58:00,2026-08-04,USD
s722,722,24,16.25,2026-08-03 10:52:00,2026-08-03,USD
s723,723,9,14.2,2026-08-04 16:10:00,2026-08-04,USD
s724,724,6,3.11,2026-08-04 07:08:00,2026-08-04,USD
s725,725,52,6.23,2026-08-07 04:49:00,2026-08-07,USD
s726,726,1,49.21,2026-08-10 13:03:00,2026-08-10,USD
s727,727,26,95.58,2026-08-08 13:25:00,2026-08-08,USD
s728,728,57,45.86,2026-08-05 22:25:00,2026-08-05,USD
s729,729,29,79.64,2026-08-05 06:56:00,2026-08-05,USD
s730,730,20,6.13,2026-08-04 16:35:00,2026-08-04,USD
s731,731,20,33.71,2026-08-04 07:53:00,2026-08-04,USD
s732,732,50,20.33,2026-08-04 03:03:00,2026-08-04,USD
s734,734,22,125.91,2026-08-04 22:24:00,2026-08-04,USD
s735,735,34,36.96,2026-08-04 04:45:00,2026-08-04,USD
s736,736,28,10.33,2026-08-04 08:37:00,2026-08-04,USD
s737,737,32,45.31,2026-08-05 22:32:00,2026-08-05,USD
s738,738,56,39.79,2026-08-07 03:38:00,2026-08-07,USD
s739,739,55,25.08,2026-08-03 11:19:00,2026-08-03,USD
s740,740,19,26.53,2026-08-06 06:11:00,2026-08-06,USD
s741,741,53,37.16,2026-08-04 12:30:00,2026-08-04,USD
s742,742,54,56.33,2026-08-04 04:55:00,2026-08-04,USD
s743,743,47,6.37,2026-08-04 21:56:00,2026-08-04,USD
s744,744,29,82.36,2026-08-05 17:41:00,2026-08-05,USD
s745,745,8,36.91,2026-08-07 15:32:00,2026-08-07,USD
s746,746,58,87.97,2026-08-06 02:51:00,2026-08-06,USD
s747,747,35,32.32,2026-08-04 13:01:00,2026-08-04,USD
s748,748,56,26.3,2026-08-04 08:49:00,2026-08-04,USD
s749,749,6,32.89,2026-08-04 10:09:00,2026-08-04,USD
s750,750,27,65.57,2026-08-04 15:32:00,2026-08-04,USD
s751,751,49,27.23,2026-08-04 00:26:00,2026-08-04,USD
s752,752,41,41.44,2026-08-04 04:23:00,2026-08-04,USD
s754,754,30,14.66,2026-08-06 11:53:00,2026-08-06,USD
s755,755,41,16.4,2026-08-04 04:46:00,2026-08-04,USD
s756,756,36,9.66,2026-08-05 08:15:00,2026-08-05,USD
s758,758,45,32.58,2026-08-06 17:01:00,2026-08-06,USD
s759,759,58,163.66,2026-08-04 12:11:00,2026-08-04,USD
s760,760,54,96.12,2026-08-04 07:47:00,2026-08-04,USD
s761,761,2,102.65,2026-08-04 22:14:00,2026-08-04,USD
s763,763,53,31.2,2026-08-04 02:37:00,2026-08-04,USD
s764,764,9,44.73,2026-08-05 21:01:00,2026-08-05,USD
s765,765,45,49.99,2026-08-07 10:27:00,2026-08-07,USD
s766,766,55,41.33,2026-08-05 08:58:00,2026-08-05,USD
s767,767,27,26.4,2026-08-04 23:14:00,2026-08-04,USD
s768,768,45,21.6,2026-08-03 00:30:00,2026-08-03,USD
s769,769,28,93.02,2026-08-03 10:53:00,2026-08-03,USD
s770,770,4,68.98,2026-08-04 20:28:00,2026-08-04,USD
s771,771,38,66.88,2026-08-07 01:19:00,2026-08-07,USD
s772,772,40,13.6,2026-08-06 03:39:00,2026-08-06,USD
s773,773,49,8.9,2026-08-05 10:41:00,2026-08-05,USD
s774,774,44,54.61,2026-08-03 18:50:00,2026-08-03,USD
s775,775,54,7.86,2026-08-04 05:15:00,2026-08-04,USD
s776,776,9,14.65,2026-08-04 04:30:00,2026-08-04,USD
s777,777,20,36.25,2026-08-03 16:52:00,2026-08-03,USD
s778,778,54,27.03,2026-08-04 10:12:00,2026-08-04,USD
s779,779,43,30.41,2026-08-04 19:19:00,2026-08-04,USD
s780,780,27,21.54,2026-08-04 14:39:00,2026-08-04,USD
s781,781,14,5.38,2026-08-05 11:00:00,2026-08-05,USD
s782,782,5,20.99,2026-08-04 01:01:00,2026-08-04,USD
s783,783,13,16.45,2026-08-04 00:11:00,2026-08-04,USD
s784,784,54,22.81,2026-08-06 06:19:00,2026-08-06,USD
s785,785,30,1.35,2026-08-12 22:04:00,2026-08-12,USD
s786,786,8,50.85,2026-08-08 01:48:00,2026-08-08,USD
s787,787,40,74.34,2026-08-04 04:54:00,2026-08-04,USD
s788,788,33,21.07,2026-08-05 15:33:00,2026-08-05,USD
s789,789,30,1.97,2026-08-04 20:58:00,2026-08-04,USD
s790,790,51,33.68,2026-08-04 13:56:00,2026-08-04,USD
s791,791,25,162.5,2026-08-05 14:33:00,2026-08-05,USD
s792,792,23,35.34,2026-08-05 08:24:00,2026-08-05,USD
s793,793,2,12.86,2026-08-04 08:59:00,2026-08-04,USD
s794,794,15,14.64,2026-08-12 00:49:00,2026-08-12,USD
s795,795,20,14.21,2026-08-04 20:32:00,2026-08-04,USD
s796,796,49,5.2,2026-08-05 23:52:00,2026-08-05,USD
s797,797,30,18.18,2026-08-04 14:54:00,2026-08-04,USD
s798,798,36,78.85,2026-08-06 07:26:00,2026-08-06,USD
s799,799,28,39.67,2026-08-03 04:09:00,2026-08-03,USD
s800,800,22,18.65,2026-08-04 02:34:00,2026-08-04,USD
s801,801,25,14.3,2026-08-03 21:35:00,2026-08-03,USD
s802,802,12,24.01,2026-08-04 14:03:00,2026-08-04,USD
s803,803,24,11.43,2026-08-03 15:47:00,2026-08-03,USD
s804,804,5,4.03,2026-08-04 05:38:00,2026-08-04,USD
s805,805,37,123.13,2026-08-12 02:52:00,2026-08-12,USD
s806,806,26,30.42,2026-08-04 23:05:00,2026-08-04,USD
s807,807,19,397.46,2026-08-05 13:15:00,2026-08-05,USD
s808,808,12,13.95,2026-08-07 05:17:00,2026-08-07,USD
s809,809,57,32.44,2026-08-12 11:04:00,2026-08-12,USD
s810,810,49,14.59,2026-08-03 12:21:00,2026-08-03,USD
s811,811,48,28.32,2026-08-07 21:47:00,2026-08-07,USD
s812,812,30,28.7,2026-08-03 05:10:00,2026-08-03,USD
s813,813,54,14.87,2026-08-03 04:28:00,2026-08-03,USD
s814,814,23,4.3,2026-08-03 12:44:00,2026-08-03,USD
s815,815,20,23.34,2026-08-04 06:05:00,2026-08-04,USD
s816,816,2,17.97,2026-08-03 23:10:00,2026-08-03,USD
s817,817,3,9.54,2026-08-04 13:07:00,2026-08-04,USD
s818,818,15,14.56,2026-08-03 14:14:00,2026-08-03,USD
s819,819,5,41.28,2026-08-04 19:31:00,2026-08-04,USD
s820,820,7,53.17,2026-08-04 21:59:00,2026-08-04,USD
s821,821,50,38.39,2026-08-03 19:58:00,2026-08-03,USD
s822,822,38,24.64,2026-08-10 00:39:00,2026-08-10,USD
s823,823,49,59.52,2026-08-03 11:31:00,2026-08-03,USD
s824,824,19,11.39,2026-08-04 23:56:00,2026-08-04,USD
s825,825,22,12.88,2026-08-04 00:14:00,2026-08-04,USD
s826,826,55,50.03,2026-08-04 21:44:00,2026-08-04,USD
s827,827,47,30.15,2026-08-03 01:40:00,2026-08-03,USD
s828,828,10,9.64,2026-08-05 05:46:00,2026-08-05,USD
s829,829,13,17.95,2026-08-08 08:55:00,2026-08-08,USD
s830,830,51,6.1,2026-08-04 04:52:00,2026-08-04,USD
s831,831,51,21.83,2026-08-04 17:46:00,2026-08-04,USD
s832,832,12,17.08,2026-08-04 04:45:00,2026-08-04,USD
s833,833,31,42.01,2026-08-04 09:41:00,2026-08-04,USD
s834,834,38,132.42,2026-08-05 20:24:00,2026-08-05,USD
s835,835,60,21.0,2026-08-04 22:42:00,2026-08-04,USD
s836,836,42,6.19,2026-08-04 00:07:00,2026-08-04,USD
s837,837,50,6.01,2026-08-04 08:44:00,2026-08-04,USD
s838,838,20,24.59,2026-08-05 03:40:00,2026-08-05,USD
s839,839,37,56.48,2026-08-05 00:10:00,2026-08-05,USD
s840,840,53,10.89,2026-08-04 05:11:00,2026-08-04,USD
s841,841,24,16.54,2026-08-04 05:12:00,2026-08-04,USD
s842,842,4,185.33,2026-08-04 20:10:00,2026-08-04,USD
s844,844,16,22.1,2026-08-07 03:13:00,2026-08-07,USD
s845,845,34,22.72,2026-08-05 10:23:00,2026-08-05,USD
s846,846,44,35.86,2026-08-03 22:25:00,2026-08-03,USD
s847,847,47,62.55,2026-08-04 16:26:00,2026-08-04,USD
s848,848,43,3.44,2026-08-04 23:39:00,2026-08-04,USD
s849,849,51,7.93,2026-08-04 16:56:00,2026-08-04,USD
s850,850,37,112.37,2026-08-04 05:57:00,2026-08-04,USD
s851,851,29,95.28,2026-08-05 03:27:00,2026-08-05,USD
s852,852,46,15.89,2026-08-04 21:08:00,2026-08-04,USD
s853,853,60,29.79,2026-08-04 20:21:00,2026-08-04,USD
s854,854,25,80.34,2026-08-04 02:07:00,2026-08-04,USD
s855,855,6,6.03,2026-08-06 18:47:00,2026-08-06,USD
