auth_id,merchant_id,card_token,auth_amount,auth_ts,auth_date,currency
377,12,tok_04785,15.43,2026-08-02 05:54:00,2026-08-02,USD
378,60,tok_02468,18.38,2026-08-02 20:31:00,2026-08-02,USD
379,34,tok_04139,14.44,2026-08-02 02:10:00,2026-08-02,USD
380,57,tok_02405,12.65,2026-08-02 11:13:00,2026-08-02,USD
381,49,tok_01998,39.27,2026-08-02 20:02:00,2026-08-02,USD
382,35,tok_04168,27.48,2026-08-02 16:28:00,2026-08-02,USD
383,6,tok_00537,112.7,2026-08-02 00:13:00,2026-08-02,USD
384,35,tok_01260,47.46,2026-08-02 02:01:00,2026-08-02,USD
385,12,tok_01865,68.58,2026-08-02 18:58:00,2026-08-02,USD
386,2,tok_00519,20.22,2026-08-02 00:48:00,2026-08-02,USD
387,33,tok_03125,17.54,2026-08-02 14:25:00,2026-08-02,USD
388,9,tok_02417,159.91,2026-08-02 17:40:00,2026-08-02,USD
389,56,tok_04692,27.03,2026-08-02 00:38:00,2026-08-02,USD
390,48,tok_03381,95.6,2026-08-02 06:57:00,2026-08-02,USD
391,40,tok_04648,46.6,2026-08-02 05:54:00,2026-08-02,USD
392,5,tok_01618,17.35,2026-08-02 03:46:00,2026-08-02,USD
393,42,tok_01586,13.83,2026-08-02 02:20:00,2026-08-02,USD
394,10,tok_03509,28.77,2026-08-02 10:10:00,2026-08-02,USD
395,16,tok_03573,113.58,2026-08-02 20:17:00,2026-08-02,USD
396,29,tok_00892,17.92,2026-08-02 17:11:00,2026-08-02,USD
397,35,tok_00627,4.22,2026-08-02 20:46:00,2026-08-02,USD
398,26,tok_04519,41.59,2026-08-02 01:16:00,2026-08-02,USD
399,10,tok_02384,18.79,2026-08-02 18:08:00,2026-08-02,USD
400,1,tok_01359,128.03,2026-08-02 19:48:00,2026-08-02,USD
401,43,tok_03961,48.09,2026-08-02 23:22:00,2026-08-02,USD
402,24,tok_02960,7.11,2026-08-02 16:24:00,2026-08-02,USD
403,21,tok_02158,32.59,2026-08-02 23:37:00,2026-08-02,USD
404,42,tok_03989,11.94,2026-08-02 11:50:00,2026-08-02,USD
405,15,tok_04932,14.19,2026-08-02 11:45:00,2026-08-02,USD
406,8,tok_04840,23.23,2026-08-02 06:10:00,2026-08-02,USD
407,37,tok_00322,28.93,2026-08-02 16:57:00,2026-08-02,USD
408,26,tok_02323,34.87,2026-08-02 00:05:00,2026-08-02,USD
409,15,tok_01490,88.05,2026-08-02 18:39:00,2026-08-02,USD
410,38,tok_00890,8.41,2026-08-02 04:01:00,2026-08-02,USD
411,7,tok_04124,86.54,2026-08-02 17:48:00,2026-08-02,USD
412,53,tok_03035,39.84,2026-08-02 13:55:00,2026-08-02,USD
413,50,tok_04720,15.7,2026-08-02 23:06:00,2026-08-02,USD
414,39,tok_00045,65.61,2026-08-02 06:45:00,2026-08-02,USD
415,25,tok_03350,52.68,2026-08-02 10:23:00,2026-08-02,USD
416,35,tok_03256,20.37,2026-08-02 08:48:00,2026-08-02,USD
417,36,tok_04733,27.48,2026-08-02 09:22:00,2026-08-02,USD
418,48,tok_00822,3.58,2026-08-02 05:13:00,2026-08-02,USD
419,41,tok_03038,22.05,2026-08-02 07:05:00,2026-08-02,USD
420,34,tok_01653,9.1,2026-08-02 00:54:00,2026-08-02,USD
421,51,tok_01389,33.69,2026-08-02 07:43:00,2026-08-02,USD
422,16,tok_02893,10.17,2026-08-02 12:42:00,2026-08-02,USD
423,5,tok_04581,103.23,2026-08-02 23:58:00,2026-08-02,USD
424,13,tok_02139,21.82,2026-08-02 00:11:00,2026-08-02,USD
425,22,tok_03628,76.5,2026-08-02 22:24:00,2026-08-02,USD
426,30,tok_01806,23.63,2026-08-02 12:43:00,2026-08-02,USD
427,35,tok_02802,15.98,2026-08-02 21:04:00,2026-08-02,USD
428,58,tok_01558,28.2,2026-08-02 23:31:00,2026-08-02,USD
429,15,tok_02917,13.31,2026-08-02 19:09:00,2026-08-02,USD
430,32,tok_00347,51.7,2026-08-02 17:54:00,2026-08-02,USD
431,18,tok_02296,9.88,2026-08-02 16:25:00,2026-08-02,USD
432,28,tok_02845,22.81,2026-08-02 16:25:00,2026-08-02,USD
433,34,tok_01727,20.12,2026-08-02 00:24:00,2026-08-02,USD
434,17,tok_02811,11.38,2026-08-02 19:23:00,2026-08-02,USD
435,24,tok_01474,17.33,2026-08-02 14:36:00,2026-08-02,USD
436,18,tok_01607,70.52,2026-08-02 12:09:00,2026-08-02,USD
437,27,tok_04236,21.33,2026-08-02 20:34:00,2026-08-02,USD
438,55,tok_01339,29.2,2026-08-02 22:03:00,2026-08-02,USD
439,22,tok_02112,13.74,2026-08-02 17:22:00,2026-08-02,USD
440,8,tok_01630,11.97,2026-08-02 19:36:00,2026-08-02,USD
441,21,tok_03662,41.34,2026-08-02 23:56:00,2026-08-02,USD
442,56,tok_03316,12.42,2026-08-02 18:54:00,2026-08-02,USD
443,21,tok_03240,55.47,2026-08-02 19:17:00,2026-08-02,USD
444,34,tok_00190,83.64,2026-08-02 05:08:00,2026-08-02,USD
445,26,tok_03253,89.55,2026-08-02 00:33:00,2026-08-02,USD
446,6,tok_01879,197.81,2026-08-02 09:15:00,2026-08-02,USD
447,54,tok_03828,1.81,2026-08-02 15:55:00,2026-08-02,USD
448,35,tok_04621,7.11,2026-08-02 20:27:00,2026-08-02,USD
449,35,tok_02997,15.44,2026-08-02 09:26:00,2026-08-02,USD
450,49,tok_04384,55.63,2026-08-02 15:00:00,2026-08-02,USD
451,50,tok_00060,21.08,2026-08-02 07:35:00,2026-08-02,USD
452,11,tok_01808,62.64,2026-08-02 12:16:00,2026-08-02,USD
453,48,tok_00561,26.24,2026-08-02 06:11:00,2026-08-02,USD
454,18,tok_00159,45.12,2026-08-02 10:09:00,2026-08-02,USD
455,18,tok_01908,8.75,2026-08-02 00:05:00,2026-08-02,USD
456,51,tok_00658,18.75,2026-08-02 10:53:00,2026-08-02,USD
457,35,tok_03126,23.17,2026-08-02 08:53:00,2026-08-02,USD
458,50,tok_02025,42.05,2026-08-02 14:47:00,2026-08-02,USD
459,14,tok_02647,21.51,2026-08-02 09:10:00,2026-08-02,USD
460,41,tok_01785,15.09,2026-08-02 01:07:00,2026-08-02,USD
461,18,tok_00074,30.46,2026-08-02 07:02:00,2026-08-02,USD
462,6,tok_02773,11.29,2026-08-02 21:59:00,2026-08-02,USD
463,42,tok_01031,7.75,2026-08-02 03:31:00,2026-08-02,USD
464,13,tok_01104,7.48,2026-08-02 23:16:00,2026-08-02,USD
465,35,tok_04454,35.71,2026-08-02 05:22:00,2026-08-02,USD
466,10,tok_03008,15.91,2026-08-02 17:29:00,2026-08-02,USD
467,41,tok_02983,25.39,2026-08-02 00:49:00,2026-08-02,USD
468,53,tok_04518,17.03,2026-08-02 15:09:00,2026-08-02,USD
469,34,tok_01464,31.71,2026-08-02 04:55:00,2026-08-02,USD
470,7,tok_03184,23.93,2026-08-02 18:42:00,2026-08-02,USD
471,15,tok_04026,29.26,2026-08-02 06:59:00,2026-08-02,USD
472,48,tok_00478,78.14,2026-08-02 11:52:00,2026-08-02,USD
473,14,tok_01583,51.54,2026-08-02 06:33:00,2026-08-02,USD
474,36,tok_04724,21.19,2026-08-02 20:22:00,2026-08-02,USD
475,51,tok_01296,10.76,2026-08-02 10:34:00,2026-08-02,USD
476,21,tok_03528,60.71,2026-08-02 20:52:00,2026-08-02,USD
477,36,tok_03666,59.27,2026-08-02 14:25:00,2026-08-02,USD
478,3,tok_01760,15.84,2026-08-02 07:54:00,2026-08-02,USD
479,36,tok_00310,31.65,2026-08-02 03:29:00,2026-08-02,USD
480,15,tok_03276,14.33,2026-08-02 18:36:00,2026-08-02,USD
481,32,tok_00782,123.98,2026-08-02 18:38:00,2026-08-02,USD
482,4,tok_03413,65.27,2026-08-02 13:59:00,2026-08-02,USD
483,55,tok_03134,28.78,2026-08-02 20:03:00,2026-08-02,USD
484,45,tok_04876,44.21,2026-08-02 14:36:00,2026-08-02,USD
485,9,tok_00404,15.14,2026-08-02 23:35:00,2026-08-02,USD
486,49,tok_03239,6.83,2026-08-02 15:41:00,2026-08-02,USD
487,18,tok_00734,46.14,2026-08-02 18:07:00,2026-08-02,USD
488,23,tok_01387,28.46,2026-08-02 09:22:00,2026-08-02,USD
489,29,tok_00703,11.7,2026-08-02 23:07:00,2026-08-02,USD
490,22,tok_03860,34.35,2026-08-02 14:01:00,2026-08-02,USD
491,34,tok_01158,57.78,2026-08-02 19:44:00,2026-08-02,USD
492,4,tok_02223,5.04,2026-08-02 19:03:00,2026-08-02,USD
493,18,tok_03167,19.26,2026-08-02 09:14:00,2026-08-02,USD
494,56,tok_04102,28.92,2026-08-02 06:29:00,2026-08-02,USD
495,34,tok_01287,13.59,2026-08-02 23:01:00,2026-08-02,USD
496,18,tok_00242,88.84,2026-08-02 12:35:00,2026-08-02,USD
497,9,tok_01864,8.76,2026-08-02 21:26:00,2026-08-02,USD
498,29,tok_04760,26.63,2026-08-02 04:34:00,2026-08-02,USD
499,46,tok_04628,7.49,2026-08-02 04:58:00,2026-08-02,USD
500,54,tok_02243,19.58,2026-08-02 14:09:00,2026-08-02,USD
501,40,tok_01892,38.78,2026-08-02 19:38:00,2026-08-02,USD
502,50,tok_03841,22.81,2026-08-02 19:45:00,2026-08-02,USD
503,9,tok_00123,12.54,2026-08-02 13:59:00,2026-08-02,USD
504,12,tok_03749,74.54,2026-08-02 10:56:00,2026-08-02,USD
505,53,tok_04686,18.75,2026-08-02 19:38:00,2026-08-02,USD
506,29,tok_04250,14.23,2026-08-02 07:34:00,2026-08-02,USD
507,41,tok_03780,10.94,2026-08-02 09:10:00,2026-08-02,USD
508,58,tok_01473,18.75,2026-08-02 03:49:00,2026-08-02,USD
509,21,tok_01655,22.37,2026-08-02 18:56:00,2026-08-02,USD
510,8,tok_03147,30.76,2026-08-02 22:46:00,2026-08-02,USD
511,25,tok_01329,3.4,2026-08-02 04:55:00,2026-08-02,USD
512,20,tok_01662,16.48,2026-08-02 04:00:00,2026-08-02,USD
513,32,tok_01949,26.25,2026-08-02 15:13:00,2026-08-02,USD
514,39,tok_02279,30.1,2026-08-02 17:39:00,2026-08-02,USD
515,10,tok_00266,8.54,2026-08-02 04:42:00,2026-08-02,USD
516,7,tok_02330,20.99,2026-08-02 21:39:00,2026-08-02,USD
517,38,tok_02645,19.61,2026-08-02 09:23:00,2026-08-02,USD
518,19,tok_02697,23.31,2026-08-02 08:33:00,2026-08-02,USD
519,7,tok_04955,25.76,2026-08-02 23:59:00,2026-08-02,USD
520,21,tok_02899,10.24,2026-08-02 19:59:00,2026-08-02,USD
521,12,tok_01586,53.09,2026-08-02 09:00:00,2026-08-02,USD
522,14,tok_01740,20.1,2026-08-02 17:00:00,2026-08-02,USD
523,20,tok_00933,24.91,2026-08-02 00:43:00,2026-08-02,USD
524,22,tok_01113,23.07,2026-08-02 01:30:00,2026-08-02,USD
525,53,tok_02453,14.64,2026-08-02 16:36:00,2026-08-02,USD
526,44,tok_01360,16.49,2026-08-02 17:36:00,2026-08-02,USD
527,55,tok_00712,18.25,2026-08-02 13:31:00,2026-08-02,USD
528,20,tok_01656,11.0,2026-08-02 01:58:00,2026-08-02,USD
529,13,tok_02543,15.21,2026-08-02 16:49:00,2026-08-02,USD
530,9,tok_00034,6.79,2026-08-02 03:19:00,2026-08-02,USD
531,57,tok_02560,5.69,2026-08-02 21:01:00,2026-08-02,USD
532,13,tok_00964,12.13,2026-08-02 14:17:00,2026-08-02,USD
533,33,tok_02610,6.41,2026-08-02 17:17:00,2026-08-02,USD
534,11,tok_04429,4.43,2026-08-02 10:28:00,2026-08-02,USD
535,4,tok_04884,8.58,2026-08-02 22:57:00,2026-08-02,USD
536,20,tok_04371,17.76,2026-08-02 21:05:00,2026-08-02,USD
537,6,tok_03813,22.42,2026-08-02 21:30:00,2026-08-02,USD
538,12,tok_03714,61.59,2026-08-02 10:31:00,2026-08-02,USD
539,31,tok_02313,7.8,2026-08-02 05:49:00,2026-08-02,USD
540,46,tok_00582,48.41,2026-08-02 20:50:00,2026-08-02,USD
541,16,tok_00542,418.04,2026-08-02 12:21:00,2026-08-02,USD
542,51,tok_00639,11.06,2026-08-02 05:47:00,2026-08-02,USD
543,21,tok_02524,39.56,2026-08-03 05:25:00,2026-08-03,USD
544,42,tok_04758,32.2,2026-08-03 04:57:00,2026-08-03,USD
545,29,tok_03664,26.55,2026-08-03 18:12:00,2026-08-03,USD
546,59,tok_03312,34.08,2026-08-03 16:54:00,2026-08-03,USD
547,1,tok_00899,141.41,2026-08-03 11:55:00,2026-08-03,USD
548,26,tok_03126,47.98,2026-08-03 12:27:00,2026-08-03,USD
549,36,tok_01264,2.32,2026-08-03 13:18:00,2026-08-03,USD
550,42,tok_00694,23.65,2026-08-03 04:08:00,2026-08-03,USD
551,60,tok_03475,21.33,2026-08-03 16:35:00,2026-08-03,USD
552,39,tok_03366,84.65,2026-08-03 08:59:00,2026-08-03,USD
553,46,tok_00656,15.13,2026-08-03 22:09:00,2026-08-03,USD
554,6,tok_03871,26.91,2026-08-03 07:40:00,2026-08-03,USD
555,35,tok_02815,47.92,2026-08-03 01:34:00,2026-08-03,USD
556,22,tok_02370,1.11,2026-08-03 09:10:00,2026-08-03,USD
557,60,tok_02134,30.47,2026-08-03 18:03:00,2026-08-03,USD
558,52,tok_02277,23.88,2026-08-03 02:16:00,2026-08-03,USD
559,8,tok_01239,146.01,2026-08-03 23:42:00,2026-08-03,USD
560,32,tok_02809,8.65,2026-08-03 01:05:00,2026-08-03,USD
561,27,tok_01371,42.43,2026-08-03 14:13:00,2026-08-03,USD
562,49,tok_04363,22.06,2026-08-03 15:14:00,2026-08-03,USD
563,34,tok_02587,81.19,2026-08-03 21:33:00,2026-08-03,USD
564,59,tok_02188,33.88,2026-08-03 08:51:00,2026-08-03,USD
565,44,tok_01597,104.33,2026-08-03 18:33:00,2026-08-03,USD
566,1,tok_03369,119.72,2026-08-03 00:06:00,2026-08-03,USD
567,19,tok_01777,29.83,2026-08-03 19:38:00,2026-08-03,USD
568,39,tok_04638,4.65,2026-08-03 20:51:00,2026-08-03,USD
569,30,tok_02265,32.07,2026-08-03 14:49:00,2026-08-03,USD
570,50,tok_02116,18.71,2026-08-03 01:52:00,2026-08-03,USD
571,26,tok_04429,9.23,2026-08-03 04:49:00,2026-08-03,USD
572,17,tok_00154,28.42,2026-08-03 14:57:00,2026-08-03,USD
573,25,tok_04708,7.37,2026-08-03 12:00:00,2026-08-03,USD
574,26,tok_03150,63.95,2026-08-03 00:44:00,2026-08-03,USD
575,20,tok_00743,16.16,2026-08-03 20:23:00,2026-08-03,USD
576,50,tok_00323,16.33,2026-08-03 17:24:00,2026-08-03,USD
577,45,tok_03588,19.35,2026-08-03 20:47:00,2026-08-03,USD
578,16,tok_02521,24.1,2026-08-03 17:31:00,2026-08-03,USD
579,22,tok_04396,102.03,2026-08-03 14:09:00,2026-08-03,USD
580,10,tok_00376,24.11,2026-08-03 19:15:00,2026-08-03,USD
581,58,tok_01399,5.8,2026-08-03 14:53:00,2026-08-03,USD
582,39,tok_03492,44.37,2026-08-03 06:21:00,2026-08-03,USD
583,44,tok_00374,28.11,2026-08-03 06:37:00,2026-08-03,USD
584,27,tok_03594,10.88,2026-08-03 05:15:00,2026-08-03,USD
585,25,tok_00731,24.04,2026-08-03 05:45:00,2026-08-03,USD
586,51,tok_01173,96.34,2026-08-03 06:40:00,2026-08-03,USD
587,45,tok_02468,24.45,2026-08-03 20:22:00,2026-08-03,USD
588,7,tok_04158,93.47,2026-08-03 17:14:00,2026-08-03,USD
589,13,tok_04076,12.15,2026-08-03 15:11:00,2026-08-03,USD
590,19,tok_03713,13.48,2026-08-03 19:02:00,2026-08-03,USD
591,2,tok_03644,23.9,2026-08-03 07:37:00,2026-08-03,USD
592,8,tok_03380,18.22,2026-08-03 23:55:00,2026-08-03,USD
593,32,tok_04993,7.24,2026-08-03 06:29:00,2026-08-03,USD
594,41,tok_01043,18.19,2026-08-03 10:02:00,2026-08-03,USD
595,30,tok_01802,22.71,2026-08-03 10:56:00,2026-08-03,USD
596,55,tok_04008,12.07,2026-08-03 16:55:00,2026-08-03,USD
597,47,tok_02682,10.27,2026-08-03 07:27:00,2026-08-03,USD
598,1,tok_04131,21.48,2026-08-03 15:02:00,2026-08-03,USD
599,16,tok_01088,40.55,2026-08-03 06:22:00,2026-08-03,USD
600,43,tok_04782,8.89,2026-08-03 18:01:00,2026-08-03,USD
601,12,tok_00012,49.94,2026-08-03 14:55:00,2026-08-03,USD
602,19,tok_04444,20.97,2026-08-03 19:36:00,2026-08-03,USD
603,22,tok_02982,36.06,2026-08-03 21:56:00,2026-08-03,USD
604,24,tok_00549,13.65,2026-08-03 22:35:00,2026-08-03,USD
605,8,tok_01719,58.92,2026-08-03 18:48:00,2026-08-03,USD
606,44,tok_02829,21.63,2026-08-03 11:28:00,2026-08-03,USD
607,35,tok_03703,44.23,2026-08-03 09:39:00,2026-08-03,USD
608,57,tok_02363,22.86,2026-08-03 05:04:00,2026-08-03,USD
609,56,tok_04436,6.94,2026-08-03 21:59:00,2026-08-03,USD
610,2,tok_04257,17.4,2026-08-03 07:41:00,2026-08-03,USD
611,43,tok_03752,167.78,2026-08-03 14:19:00,2026-08-03,USD
612,17,tok_00388,12.53,2026-08-03 09:09:00,2026-08-03,USD
613,11,tok_01258,38.77,2026-08-03 05:10:00,2026-08-03,USD
614,29,tok_00285,15.59,2026-08-03 17:42:00,2026-08-03,USD
615,11,tok_03315,26.03,2026-08-03 00:59:00,2026-08-03,USD
616,1,tok_02714,121.44,2026-08-03 16:41:00,2026-08-03,USD
617,10,tok_02775,134.82,2026-08-03 14:44:00,2026-08-03,USD
618,36,tok_00758,30.96,2026-08-03 11:20:00,2026-08-03,USD
619,2,tok_02604,82.53,2026-08-03 15:38:00,2026-08-03,USD
620,46,tok_00100,58.36,2026-08-03 11:18:00,2026-08-03,USD
621,14,tok_03625,46.2,2026-08-03 13:18:00,2026-08-03,USD
622,27,tok_01177,6.37,2026-08-03 02:13:00,2026-08-03,USD
623,38,tok_02240,37.86,2026-08-03 13:26:00,2026-08-03,USD
624,54,tok_02474,16.29,2026-08-03 01:53:00,2026-08-03,USD
625,51,tok_03418,21.7,2026-08-03 09:11:00,2026-08-03,USD
626,49,tok_03900,32.72,2026-08-03 08:44:00,2026-08-03,USD
627,38,tok_01110,9.01,2026-08-03 22:22:00,2026-08-03,USD
628,23,tok_00630,9.17,2026-08-03 20:32:00,2026-08-03,USD
629,11,tok_02467,41.64,2026-08-03 21:17:00,2026-08-03,USD
630,23,tok_03376,25.66,2026-08-03 15:21:00,2026-08-03,USD
631,15,tok_04359,32.85,2026-08-03 16:45:00,2026-08-03,USD
632,59,tok_02971,86.14,2026-08-03 09:08:00,2026-08-03,USD
633,20,tok_01720,12.01,2026-08-03 04:08:00,2026-08-03,USD
634,50,tok_00884,23.51,2026-08-03 06:02:00,2026-08-03,USD
635,59,tok_00085,16.31,2026-08-03 21:48:00,2026-08-03,USD
636,13,tok_01193,11.58,2026-08-03 02:54:00,2026-08-03,USD
637,55,tok_04137,24.62,2026-08-03 07:36:00,2026-08-03,USD
638,46,tok_00036,12.64,2026-08-03 17:46:00,2026-08-03,USD
639,38,tok_01482,5.53,2026-08-03 03:53:00,2026-08-03,USD
640,27,tok_00674,50.09,2026-08-03 01:20:00,2026-08-03,USD
641,20,tok_04538,151.01,2026-08-03 07:26:00,2026-08-03,USD
642,54,tok_03589,55.7,2026-08-03 12:33:00,2026-08-03,USD
643,45,tok_00531,28.66,2026-08-03 05:23:00,2026-08-03,USD
644,54,tok_04768,19.45,2026-08-03 22:37:00,2026-08-03,USD
645,43,tok_04190,32.06,2026-08-03 15:17:00,2026-08-03,USD
646,32,tok_01468,67.78,2026-08-03 00:24:00,2026-08-03,USD
647,7,tok_04033,80.26,2026-08-03 16:50:00,2026-08-03,USD
648,17,tok_04478,34.6,2026-08-03 17:01:00,2026-08-03,USD
649,29,tok_00295,15.5,2026-08-03 14:02:00,2026-08-03,USD
650,32,tok_03994,21.0,2026-08-03 12:48:00,2026-08-03,USD
651,55,tok_02890,10.04,2026-08-03 12:49:00,2026-08-03,USD
652,9,tok_04784,54.54,2026-08-03 23:01:00,2026-08-03,USD
653,23,tok_02001,89.26,2026-08-03 01:15:00,2026-08-03,USD
654,56,tok_04411,15.57,2026-08-03 00:20:00,2026-08-03,USD
655,43,tok_02185,89.91,2026-08-03 13:01:00,2026-08-03,USD
656,25,tok_00820,18.1,2026-08-03 15:44:00,2026-08-03,USD
657,20,tok_00618,16.88,2026-08-03 15:53:00,2026-08-03,USD
658,37,tok_00754,20.18,2026-08-03 23:45:00,2026-08-03,USD
659,37,tok_02846,59.51,2026-08-03 06:50:00,2026-08-03,USD
660,35,tok_04222,15.0,2026-08-03 08:29:00,2026-08-03,USD
661,34,tok_03829,92.15,2026-08-03 06:17:00,2026-08-03,USD
662,41,tok_01211,10.48,2026-08-03 14:15:00,2026-08-03,USD
663,21,tok_02352,93.92,2026-08-03 08:41:00,2026-08-03,USD
664,8,tok_04587,47.71,2026-08-03 15:27:00,2026-08-03,USD
665,9,tok_00346,11.43,2026-08-03 20:46:00,2026-08-03,USD
666,20,tok_00740,19.58,2026-08-03 21:25:00,2026-08-03,USD
667,37,tok_02063,29.91,2026-08-03 16:31:00,2026-08-03,USD
668,54,tok_01933,30.37,2026-08-03 23:59:00,2026-08-03,USD
669,29,tok_04018,8.74,2026-08-03 01:34:00,2026-08-03,USD
670,31,tok_00173,11.66,2026-08-03 09:41:00,2026-08-03,USD
671,51,tok_02534,34.98,2026-08-03 12:40:00,2026-08-03,USD
672,16,tok_02094,60.52,2026-08-03 12:19:00,2026-08-03,USD
673,56,tok_03329,131.97,2026-08-03 20:50:00,2026-08-03,USD
674,56,tok_03461,23.36,2026-08-03 10:56:00,2026-08-03,USD
675,33,tok_04487,7.72,2026-08-03 23:47:00,2026-08-03,USD
676,12,tok_00026,64.17,2026-08-03 04:25:00,2026-08-03,USD
677,16,tok_01066,56.43,2026-08-03 20:54:00,2026-08-03,USD
678,56,tok_04859,40.09,2026-08-03 21:52:00,2026-08-03,USD
679,12,tok_01839,18.84,2026-08-03 18:01:00,2026-08-03,USD
680,13,tok_03286,2.05,2026-08-03 01:39:00,2026-08-03,USD
681,37,tok_04049,7.02,2026-08-03 14:07:00,2026-08-03,USD
682,32,tok_04916,17.81,2026-08-03 06:13:00,2026-08-03,USD
683,27,tok_03754,22.18,2026-08-03 18:05:00,2026-08-03,USD
684,9,tok_03468,20.07,2026-08-03 12:47:00,2026-08-03,USD
685,60,tok_03234,9.02,2026-08-03 09:42:00,2026-08-03,USD
686,17,tok_03835,8.98,2026-08-03 10:08:00,2026-08-03,USD
687,8,tok_02954,23.43,2026-08-03 08:59:00,2026-08-03,USD
688,49,tok_01352,95.96,2026-08-03 13:20:00,2026-08-03,USD
689,60,tok_01548,81.82,2026-08-03 01:09:00,2026-08-03,USD
690,46,tok_00335,23.16,2026-08-03 15:28:00,2026-08-03,USD
691,8,tok_04168,49.1,2026-08-03 05:52:00,2026-08-03,USD
692,34,tok_02017,40.56,2026-08-03 02:49:00,2026-08-03,USD
693,44,tok_02651,1.56,2026-08-03 03:09:00,2026-08-03,USD
694,30,tok_02207,109.91,2026-08-03 14:38:00,2026-08-03,USD
695,29,tok_04663,8.96,2026-08-03 23:08:00,2026-08-03,USD
696,4,tok_03125,56.33,2026-08-03 19:05:00,2026-08-03,USD
697,55,tok_02335,11.74,2026-08-03 12:41:00,2026-08-03,USD
698,52,tok_04944,14.31,2026-08-03 09:08:00,2026-08-03,USD
699,32,tok_04613,21.38,2026-08-03 08:38:00,2026-08-03,USD
700,28,tok_02800,30.64,2026-08-03 16:29:00,2026-08-03,USD
701,41,tok_03583,31.44,2026-08-03 14:05:00,2026-08-03,USD
702,58,tok_02421,16.28,2026-08-03 13:36:00,2026-08-03,USD
703,33,tok_04657,21.58,2026-08-03 21:52:00,2026-08-03,USD
704,8,tok_03220,48.98,2026-08-03 05:02:00,2026-08-03,USD
705,47,tok_02172,19.87,2026-08-03 19:21:00,2026-08-03,USD
706,6,tok_00872,64.28,2026-08-03 21:27:00,2026-08-03,USD
707,42,tok_04931,21.88,2026-08-03 21:46:00,2026-08-03,USD
708,45,tok_01025,97.89,2026-08-03 02:08:00,2026-08-03,USD
709,8,tok_00220,122.11,2026-08-03 06:13:00,2026-08-03,USD
710,41,tok_02466,81.33,2026-08-03 02:49:00,2026-08-03,USD
711,58,tok_03863,4.04,2026-08-03 15:01:00,2026-08-03,USD
712,54,tok_04541,190.03,2026-08-03 19:18:00,2026-08-03,USD
713,26,tok_03997,23.28,2026-08-03 19:14:00,2026-08-03,USD
714,36,tok_02841,19.24,2026-08-03 15:28:00,2026-08-03,USD
715,31,tok_04815,17.92,2026-08-03 07:58:00,2026-08-03,USD
716,19,tok_02952,43.15,2026-08-03 13:50:00,2026-08-03,USD
717,19,tok_01058,33.86,2026-08-03 15:11:00,2026-08-03,USD
718,20,tok_02940,9.74,2026-08-03 00:56:00,2026-08-03,USD
719,52,tok_01858,7.51,2026-08-03 19:07:00,2026-08-03,USD
720,3,tok_04223,62.89,2026-08-03 04:38:00,2026-08-03,USD
721,49,tok_04608,53.71,2026-08-03 03:02:00,2026-08-03,USD
722,24,tok_04145,11.61,2026-08-03 14:31:00,2026-08-03,USD
723,9,tok_00054,11.83,2026-08-03 13:15:00,2026-08-03,USD
724,6,tok_02955,6.9,2026-08-03 13:40:00,2026-08-03,USD
725,52,tok_04229,6.42,2026-08-03 14:50:00,2026-08-03,USD
726,1,tok_00695,49.21,2026-08-03 02:21:00,2026-08-03,USD
727,26,tok_01237,79.65,2026-08-03 20:57:00,2026-08-03,USD
728,57,tok_02570,45.86,2026-08-03 09:58:00,2026-08-03,USD
729,29,tok_03623,176.98,2026-08-03 19:44:00,2026-08-03,USD
730,20,tok_01033,6.13,2026-08-03 12:33:00,2026-08-03,USD
731,20,tok_00192,28.09,2026-08-03 05:01:00,2026-08-03,USD
732,50,tok_00905,14.52,2026-08-03 16:46:00,2026-08-03,USD
733,49,tok_04690,32.02,2026-08-03 09:47:00,2026-08-03,USD
734,22,tok_04879,125.91,2026-08-03 17:14:00,2026-08-03,USD
735,34,tok_04771,36.96,2026-08-03 16:12:00,2026-08-03,USD
736,28,tok_04312,22.96,2026-08-03 11:25:00,2026-08-03,USD
737,32,tok_01183,45.31,2026-08-03 05:32:00,2026-08-03,USD
738,56,tok_03878,28.42,2026-08-03 14:02:00,2026-08-03,USD
739,55,tok_02373,20.9,2026-08-03 18:02:00,2026-08-03,USD
740,19,tok_04831,22.11,2026-08-03 04:26:00,2026-08-03,USD
741,53,tok_03421,26.54,2026-08-03 01:30:00,2026-08-03,USD
742,54,tok_04136,58.07,2026-08-03 04:40:00,2026-08-03,USD
743,47,tok_03356,6.37,2026-08-03 21:24:00,2026-08-03,USD
744,29,tok_00204,68.63,2026-08-03 05:36:00,2026-08-03,USD
745,8,tok_04439,31.28,2026-08-03 19:36:00,2026-08-03,USD
746,58,tok_01686,90.69,2026-08-03 08:15:00,2026-08-03,USD
747,35,tok_04027,32.32,2026-08-03 01:55:00,2026-08-03,USD
748,56,tok_00940,26.3,2026-08-03 02:06:00,2026-08-03,USD
749,6,tok_01487,32.89,2026-08-03 10:01:00,2026-08-03,USD
750,27,tok_00425,55.57,2026-08-03 03:12:00,2026-08-03,USD
751,49,tok_00497,28.07,2026-08-03 08:20:00,2026-08-03,USD
752,41,tok_01029,35.12,2026-08-03 17:19:00,2026-08-03,USD
753,35,tok_03701,27.13,2026-08-03 17:02:00,2026-08-03,USD
